[2025-11-07T04:50:13.846949] LAT:12.971099, LON:79.155084, ALT:312.2, SPD:1.08, SAT:6, BAT:3.9, RSSI:-47
[2025-11-07T04:53:34.379479] LAT:12.968533, LON:79.156783, ALT:305.4, SPD:0.83, SAT:7, BAT:3.858, RSSI:-56
[2025-11-07T04:53:35.766253] LAT:12.971067, LON:79.155724, ALT:307.0, SPD:0.92, SAT:7, BAT:3.884, RSSI:-51
[2025-11-07T04:53:36.893344] LAT:12.968537, LON:79.156792, ALT:314.5, SPD:0.7, SAT:5, BAT:3.858, RSSI:-65
[2025-11-07T04:53:38.280558] LAT:12.971068, LON:79.155714, ALT:307.9, SPD:1.37, SAT:6, BAT:3.884, RSSI:-55
[2025-11-07T04:53:39.407236] LAT:12.96854, LON:79.156801, ALT:312.2, SPD:0.57, SAT:9, BAT:3.858, RSSI:-66
[2025-11-07T04:53:40.792422] LAT:12.971074, LON:79.155705, ALT:307.1, SPD:1.17, SAT:5, BAT:3.883, RSSI:-59
[2025-11-07T04:53:41.921003] LAT:12.968541, LON:79.156811, ALT:307.8, SPD:0.81, SAT:5, BAT:3.858, RSSI:-55
[2025-11-07T04:53:43.308621] LAT:12.971082, LON:79.155699, ALT:306.0, SPD:0.82, SAT:5, BAT:3.883, RSSI:-64
[2025-11-07T04:53:44.433952] LAT:12.968536, LON:79.15682, ALT:307.1, SPD:1.25, SAT:5, BAT:3.857, RSSI:-47
[2025-11-07T04:53:45.823391] LAT:12.971088, LON:79.155691, ALT:314.2, SPD:2.29, SAT:9, BAT:3.883, RSSI:-51
[2025-11-07T04:53:46.947554] LAT:12.968531, LON:79.156829, ALT:311.8, SPD:0.81, SAT:5, BAT:3.857, RSSI:-61
[2025-11-07T04:53:48.339547] LAT:12.971093, LON:79.155683, ALT:310.2, SPD:1.08, SAT:8, BAT:3.883, RSSI:-75
[2025-11-07T04:53:49.459789] LAT:12.968526, LON:79.156838, ALT:310.0, SPD:1.71, SAT:7, BAT:3.857, RSSI:-63
[2025-11-07T04:53:50.852914] LAT:12.971101, LON:79.155677, ALT:306.6, SPD:1.35, SAT:9, BAT:3.883, RSSI:-60
[2025-11-07T04:53:51.974809] LAT:12.968522, LON:79.156847, ALT:307.6, SPD:0.54, SAT:7, BAT:3.857, RSSI:-74
[2025-11-07T04:53:53.365153] LAT:12.971111, LON:79.155675, ALT:309.2, SPD:0.96, SAT:6, BAT:3.883, RSSI:-58
[2025-11-07T04:53:54.488879] LAT:12.968523, LON:79.156857, ALT:313.2, SPD:1.87, SAT:9, BAT:3.857, RSSI:-75
[2025-11-07T04:53:55.878468] LAT:12.971121, LON:79.155677, ALT:309.5, SPD:1.02, SAT:9, BAT:3.883, RSSI:-71
[2025-11-07T04:53:57.001705] LAT:12.968526, LON:79.156866, ALT:312.7, SPD:0.92, SAT:5, BAT:3.857, RSSI:-48
[2025-11-07T04:53:58.399897] LAT:12.971131, LON:79.155677, ALT:312.3, SPD:1.9, SAT:8, BAT:3.882, RSSI:-59
[2025-11-07T04:53:59.516791] LAT:12.968531, LON:79.156875, ALT:314.7, SPD:1.3, SAT:5, BAT:3.856, RSSI:-74
[2025-11-07T04:54:00.912585] LAT:12.971141, LON:79.155676, ALT:313.2, SPD:2.04, SAT:6, BAT:3.882, RSSI:-56
[2025-11-07T04:54:02.032309] LAT:12.968534, LON:79.156885, ALT:312.1, SPD:1.21, SAT:5, BAT:3.856, RSSI:-58
[2025-11-07T04:54:03.425954] LAT:12.97115, LON:79.155679, ALT:309.0, SPD:1.12, SAT:9, BAT:3.882, RSSI:-71
[2025-11-07T04:54:04.550592] LAT:12.96854, LON:79.156893, ALT:305.3, SPD:0.79, SAT:6, BAT:3.856, RSSI:-74
[2025-11-07T04:54:05.939530] LAT:12.97116, LON:79.155681, ALT:314.6, SPD:2.19, SAT:8, BAT:3.882, RSSI:-57
[2025-11-07T04:54:07.063481] LAT:12.968543, LON:79.156902, ALT:308.3, SPD:1.55, SAT:9, BAT:3.856, RSSI:-49
[2025-11-07T04:54:08.453955] LAT:12.971169, LON:79.155684, ALT:308.2, SPD:1.97, SAT:7, BAT:3.881, RSSI:-56
[2025-11-07T04:54:09.574959] LAT:12.968542, LON:79.156912, ALT:305.6, SPD:0.91, SAT:6, BAT:3.856, RSSI:-75
[2025-11-07T04:54:10.965829] LAT:12.971178, LON:79.155689, ALT:310.8, SPD:1.05, SAT:9, BAT:3.881, RSSI:-73
[2025-11-07T04:54:12.088835] LAT:12.968542, LON:79.156922, ALT:305.2, SPD:1.86, SAT:6, BAT:3.855, RSSI:-73
[2025-11-07T04:54:13.485913] LAT:12.971188, LON:79.15569, ALT:305.8, SPD:1.35, SAT:5, BAT:3.881, RSSI:-69
[2025-11-07T04:54:14.601873] LAT:12.968543, LON:79.156932, ALT:307.7, SPD:0.52, SAT:6, BAT:3.855, RSSI:-74
[2025-11-07T04:54:16.000903] LAT:12.971198, LON:79.155693, ALT:314.2, SPD:0.94, SAT:5, BAT:3.881, RSSI:-56
[2025-11-07T04:54:17.116886] LAT:12.96854, LON:79.156942, ALT:311.2, SPD:2.31, SAT:9, BAT:3.855, RSSI:-60
[2025-11-07T04:54:18.515378] LAT:12.971207, LON:79.155694, ALT:306.7, SPD:0.54, SAT:6, BAT:3.88, RSSI:-47
[2025-11-07T04:54:19.629901] LAT:12.968535, LON:79.15695, ALT:309.4, SPD:1.35, SAT:9, BAT:3.855, RSSI:-55
[2025-11-07T04:54:21.027835] LAT:12.971217, LON:79.155697, ALT:307.3, SPD:2.39, SAT:6, BAT:3.88, RSSI:-64
[2025-11-07T04:54:22.142738] LAT:12.968528, LON:79.156958, ALT:308.6, SPD:1.94, SAT:7, BAT:3.854, RSSI:-49
[2025-11-07T04:54:23.541607] LAT:12.971225, LON:79.155703, ALT:309.4, SPD:0.53, SAT:5, BAT:3.88, RSSI:-64
[2025-11-07T04:54:24.654471] LAT:12.968521, LON:79.156965, ALT:306.7, SPD:1.46, SAT:8, BAT:3.854, RSSI:-53
[2025-11-07T04:54:26.053062] LAT:12.971234, LON:79.155707, ALT:307.3, SPD:0.65, SAT:5, BAT:3.88, RSSI:-70
[2025-11-07T04:54:27.167168] LAT:12.968516, LON:79.156973, ALT:314.9, SPD:1.18, SAT:7, BAT:3.854, RSSI:-56
[2025-11-07T04:54:28.567392] LAT:12.971242, LON:79.155713, ALT:311.1, SPD:1.0, SAT:9, BAT:3.88, RSSI:-74
[2025-11-07T04:54:29.678629] LAT:12.968508, LON:79.15698, ALT:312.8, SPD:1.64, SAT:7, BAT:3.854, RSSI:-53
[2025-11-07T04:54:31.081173] LAT:12.971248, LON:79.155721, ALT:309.0, SPD:2.06, SAT:6, BAT:3.88, RSSI:-71
[2025-11-07T04:54:32.191562] LAT:12.968505, LON:79.156989, ALT:311.2, SPD:0.97, SAT:9, BAT:3.854, RSSI:-50
[2025-11-07T04:54:33.592911] LAT:12.971256, LON:79.155727, ALT:313.1, SPD:2.44, SAT:5, BAT:3.879, RSSI:-51
[2025-11-07T04:54:34.704665] LAT:12.968503, LON:79.156999, ALT:314.9, SPD:0.92, SAT:6, BAT:3.853, RSSI:-49
[2025-11-07T04:54:36.105973] LAT:12.971266, LON:79.155728, ALT:312.7, SPD:1.96, SAT:6, BAT:3.879, RSSI:-60
[2025-11-07T04:54:37.218576] LAT:12.968506, LON:79.157009, ALT:310.0, SPD:2.23, SAT:6, BAT:3.853, RSSI:-72
[2025-11-07T04:54:38.620463] LAT:12.971276, LON:79.15573, ALT:311.2, SPD:2.47, SAT:7, BAT:3.879, RSSI:-69
[2025-11-07T04:54:39.732247] LAT:12.968509, LON:79.157018, ALT:312.7, SPD:2.49, SAT:5, BAT:3.853, RSSI:-54
[2025-11-07T04:54:41.133194] LAT:12.971285, LON:79.155727, ALT:305.6, SPD:0.78, SAT:8, BAT:3.879, RSSI:-47
[2025-11-07T04:54:42.245044] LAT:12.968509, LON:79.157028, ALT:305.6, SPD:1.5, SAT:9, BAT:3.853, RSSI:-66
[2025-11-07T04:54:43.648841] LAT:12.971294, LON:79.155723, ALT:310.7, SPD:2.34, SAT:5, BAT:3.879, RSSI:-52
[2025-11-07T04:54:44.757732] LAT:12.968512, LON:79.157038, ALT:314.5, SPD:2.45, SAT:6, BAT:3.853, RSSI:-73
[2025-11-07T04:54:46.162281] LAT:12.971301, LON:79.155715, ALT:312.2, SPD:2.47, SAT:9, BAT:3.878, RSSI:-58
[2025-11-07T04:54:47.268853] LAT:12.96852, LON:79.157044, ALT:305.6, SPD:2.22, SAT:7, BAT:3.852, RSSI:-66
[2025-11-07T04:54:48.676308] LAT:12.971305, LON:79.155706, ALT:309.9, SPD:2.25, SAT:9, BAT:3.878, RSSI:-57
[2025-11-07T04:54:49.779842] LAT:12.968525, LON:79.157053, ALT:305.2, SPD:1.99, SAT:5, BAT:3.852, RSSI:-60
[2025-11-07T04:54:51.192361] LAT:12.971307, LON:79.155697, ALT:307.9, SPD:1.29, SAT:5, BAT:3.878, RSSI:-48
[2025-11-07T04:54:52.293869] LAT:12.968527, LON:79.157063, ALT:310.4, SPD:0.68, SAT:5, BAT:3.852, RSSI:-74
[2025-11-07T04:54:53.705168] LAT:12.97131, LON:79.155687, ALT:309.4, SPD:1.71, SAT:5, BAT:3.878, RSSI:-64
[2025-11-07T04:54:54.808092] LAT:12.968525, LON:79.157072, ALT:314.2, SPD:1.74, SAT:6, BAT:3.852, RSSI:-45
[2025-11-07T04:54:56.216825] LAT:12.971313, LON:79.155678, ALT:314.9, SPD:0.65, SAT:6, BAT:3.878, RSSI:-48
[2025-11-07T04:54:57.321135] LAT:12.96852, LON:79.157081, ALT:314.0, SPD:0.89, SAT:5, BAT:3.851, RSSI:-72
[2025-11-07T04:54:58.729964] LAT:12.971321, LON:79.155672, ALT:308.2, SPD:1.27, SAT:7, BAT:3.877, RSSI:-68
[2025-11-07T04:54:59.832544] LAT:12.968515, LON:79.15709, ALT:310.7, SPD:1.37, SAT:8, BAT:3.851, RSSI:-57
[2025-11-07T04:55:01.242580] LAT:12.97133, LON:79.155667, ALT:309.4, SPD:0.63, SAT:9, BAT:3.877, RSSI:-68
[2025-11-07T04:55:02.344788] LAT:12.968514, LON:79.1571, ALT:306.2, SPD:0.86, SAT:9, BAT:3.851, RSSI:-58
[2025-11-07T04:55:03.757934] LAT:12.971339, LON:79.155662, ALT:311.0, SPD:2.09, SAT:7, BAT:3.877, RSSI:-58
[2025-11-07T04:55:04.859023] LAT:12.968511, LON:79.15711, ALT:305.5, SPD:0.6, SAT:7, BAT:3.851, RSSI:-72
[2025-11-07T04:55:06.270564] LAT:12.971344, LON:79.155654, ALT:307.9, SPD:1.88, SAT:9, BAT:3.877, RSSI:-64
[2025-11-07T04:55:07.373231] LAT:12.96851, LON:79.15712, ALT:306.1, SPD:0.91, SAT:9, BAT:3.85, RSSI:-75
[2025-11-07T04:55:08.779495] LAT:12.971352, LON:79.155648, ALT:309.0, SPD:1.04, SAT:9, BAT:3.877, RSSI:-72
[2025-11-07T04:55:09.886822] LAT:12.968514, LON:79.157129, ALT:311.6, SPD:1.35, SAT:6, BAT:3.85, RSSI:-55
[2025-11-07T04:55:11.292798] LAT:12.971359, LON:79.15564, ALT:306.3, SPD:2.17, SAT:8, BAT:3.876, RSSI:-68
[2025-11-07T04:55:12.399936] LAT:12.968518, LON:79.157138, ALT:307.2, SPD:1.66, SAT:8, BAT:3.85, RSSI:-67
[2025-11-07T04:55:13.805886] LAT:12.971368, LON:79.155637, ALT:312.6, SPD:1.59, SAT:9, BAT:3.876, RSSI:-55
[2025-11-07T04:55:14.911818] LAT:12.968519, LON:79.157148, ALT:314.2, SPD:1.59, SAT:8, BAT:3.85, RSSI:-66
[2025-11-07T04:55:16.319483] LAT:12.971378, LON:79.155636, ALT:307.5, SPD:0.52, SAT:8, BAT:3.876, RSSI:-58
[2025-11-07T04:55:17.425102] LAT:12.968522, LON:79.157157, ALT:311.8, SPD:1.81, SAT:5, BAT:3.85, RSSI:-52
[2025-11-07T04:55:18.832868] LAT:12.971387, LON:79.155631, ALT:305.8, SPD:2.22, SAT:6, BAT:3.876, RSSI:-65
[2025-11-07T04:55:19.937548] LAT:12.96852, LON:79.157167, ALT:308.6, SPD:1.76, SAT:9, BAT:3.849, RSSI:-50
[2025-11-07T04:55:21.344552] LAT:12.971397, LON:79.155629, ALT:313.3, SPD:2.45, SAT:5, BAT:3.876, RSSI:-60
[2025-11-07T04:55:22.451149] LAT:12.968516, LON:79.157176, ALT:309.6, SPD:0.56, SAT:9, BAT:3.849, RSSI:-73
[2025-11-07T04:55:23.856613] LAT:12.971406, LON:79.155624, ALT:312.1, SPD:2.45, SAT:8, BAT:3.876, RSSI:-73
[2025-11-07T04:55:24.964970] LAT:12.968509, LON:79.157183, ALT:310.1, SPD:1.05, SAT:5, BAT:3.849, RSSI:-64
[2025-11-07T04:55:26.369079] LAT:12.971415, LON:79.155621, ALT:309.0, SPD:2.45, SAT:7, BAT:3.875, RSSI:-74
[2025-11-07T04:55:27.478250] LAT:12.968499, LON:79.157186, ALT:309.0, SPD:2.38, SAT:8, BAT:3.849, RSSI:-56
[2025-11-07T04:55:28.881256] LAT:12.971425, LON:79.15562, ALT:312.4, SPD:2.07, SAT:5, BAT:3.875, RSSI:-67
[2025-11-07T04:55:29.990422] LAT:12.968492, LON:79.157193, ALT:313.3, SPD:1.38, SAT:8, BAT:3.849, RSSI:-46
[2025-11-07T04:55:31.393222] LAT:12.971435, LON:79.155622, ALT:311.6, SPD:1.94, SAT:7, BAT:3.875, RSSI:-58
[2025-11-07T04:55:32.502888] LAT:12.968483, LON:79.157198, ALT:310.4, SPD:1.2, SAT:9, BAT:3.848, RSSI:-64
[2025-11-07T04:55:33.908903] LAT:12.971443, LON:79.155628, ALT:311.1, SPD:0.7, SAT:6, BAT:3.875, RSSI:-48
[2025-11-07T04:55:35.015818] LAT:12.968474, LON:79.157203, ALT:313.0, SPD:0.6, SAT:7, BAT:3.848, RSSI:-53
[2025-11-07T04:55:36.424056] LAT:12.971449, LON:79.155636, ALT:311.4, SPD:1.86, SAT:6, BAT:3.875, RSSI:-49
[2025-11-07T04:55:37.522718] LAT:12.968464, LON:79.157204, ALT:311.0, SPD:1.45, SAT:7, BAT:3.848, RSSI:-75
[2025-11-07T04:55:38.932236] LAT:12.97145, LON:79.155646, ALT:307.2, SPD:0.87, SAT:5, BAT:3.875, RSSI:-55
[2025-11-07T04:55:40.031094] LAT:12.968454, LON:79.157202, ALT:314.3, SPD:2.0, SAT:7, BAT:3.848, RSSI:-71
[2025-11-07T04:55:41.447248] LAT:12.971452, LON:79.155655, ALT:307.3, SPD:1.51, SAT:6, BAT:3.874, RSSI:-55
[2025-11-07T04:55:42.544445] LAT:12.968445, LON:79.157199, ALT:308.6, SPD:1.32, SAT:7, BAT:3.848, RSSI:-66
[2025-11-07T04:55:43.957151] LAT:12.971459, LON:79.155663, ALT:311.5, SPD:2.47, SAT:8, BAT:3.874, RSSI:-74
[2025-11-07T04:55:45.055015] LAT:12.968435, LON:79.157198, ALT:308.1, SPD:2.25, SAT:7, BAT:3.848, RSSI:-58
[2025-11-07T04:55:46.466276] LAT:12.971467, LON:79.155669, ALT:308.2, SPD:0.96, SAT:7, BAT:3.874, RSSI:-46
[2025-11-07T04:55:47.562989] LAT:12.968427, LON:79.157191, ALT:311.0, SPD:1.29, SAT:6, BAT:3.847, RSSI:-48
[2025-11-07T04:55:48.980650] LAT:12.971476, LON:79.155672, ALT:305.8, SPD:0.67, SAT:9, BAT:3.874, RSSI:-46
[2025-11-07T04:55:50.072976] LAT:12.968419, LON:79.157186, ALT:311.1, SPD:0.77, SAT:9, BAT:3.847, RSSI:-45
[2025-11-07T04:55:51.492523] LAT:12.971486, LON:79.155673, ALT:307.6, SPD:1.19, SAT:9, BAT:3.873, RSSI:-72
[2025-11-07T04:55:52.583875] LAT:12.968413, LON:79.157178, ALT:308.8, SPD:0.65, SAT:7, BAT:3.847, RSSI:-56
[2025-11-07T04:55:54.003093] LAT:12.971496, LON:79.155669, ALT:309.3, SPD:1.88, SAT:5, BAT:3.873, RSSI:-70
[2025-11-07T04:55:55.097282] LAT:12.968408, LON:79.157169, ALT:314.9, SPD:1.21, SAT:5, BAT:3.847, RSSI:-50
[2025-11-07T04:55:56.515917] LAT:12.971505, LON:79.155668, ALT:305.6, SPD:1.37, SAT:9, BAT:3.873, RSSI:-51
[2025-11-07T04:55:57.609101] LAT:12.968405, LON:79.157159, ALT:309.5, SPD:0.77, SAT:6, BAT:3.847, RSSI:-54
[2025-11-07T04:55:59.022401] LAT:12.971515, LON:79.155668, ALT:310.8, SPD:1.0, SAT:6, BAT:3.873, RSSI:-45
[2025-11-07T04:56:00.115685] LAT:12.968401, LON:79.15715, ALT:305.2, SPD:0.65, SAT:5, BAT:3.846, RSSI:-66
[2025-11-07T04:56:01.536607] LAT:12.971525, LON:79.155669, ALT:313.1, SPD:1.79, SAT:8, BAT:3.873, RSSI:-48
[2025-11-07T04:56:02.625100] LAT:12.968396, LON:79.157141, ALT:313.9, SPD:1.77, SAT:8, BAT:3.846, RSSI:-73
[2025-11-07T04:56:04.044601] LAT:12.971535, LON:79.155673, ALT:312.6, SPD:1.3, SAT:9, BAT:3.872, RSSI:-74
[2025-11-07T04:56:05.132499] LAT:12.968394, LON:79.157132, ALT:314.1, SPD:1.07, SAT:7, BAT:3.846, RSSI:-47
[2025-11-07T04:56:06.557449] LAT:12.971545, LON:79.155672, ALT:313.4, SPD:0.73, SAT:7, BAT:3.872, RSSI:-52
[2025-11-07T04:56:07.641545] LAT:12.968396, LON:79.157122, ALT:309.3, SPD:1.23, SAT:5, BAT:3.846, RSSI:-69
[2025-11-07T04:56:09.064836] LAT:12.971555, LON:79.155671, ALT:311.4, SPD:2.01, SAT:6, BAT:3.872, RSSI:-60
[2025-11-07T04:56:10.152351] LAT:12.968397, LON:79.157112, ALT:314.6, SPD:1.35, SAT:9, BAT:3.846, RSSI:-48
[2025-11-07T04:56:11.573940] LAT:12.971565, LON:79.155673, ALT:313.5, SPD:1.51, SAT:6, BAT:3.872, RSSI:-52
[2025-11-07T04:56:12.661568] LAT:12.968394, LON:79.157102, ALT:308.9, SPD:1.61, SAT:9, BAT:3.845, RSSI:-46
[2025-11-07T04:56:14.089372] LAT:12.971573, LON:79.155678, ALT:306.1, SPD:2.47, SAT:7, BAT:3.871, RSSI:-51
[2025-11-07T04:56:15.174265] LAT:12.968389, LON:79.157094, ALT:310.4, SPD:2.42, SAT:9, BAT:3.845, RSSI:-47
[2025-11-07T04:56:16.600891] LAT:12.971582, LON:79.155683, ALT:308.7, SPD:2.04, SAT:5, BAT:3.871, RSSI:-68
[2025-11-07T04:56:17.681112] LAT:12.968384, LON:79.157085, ALT:314.9, SPD:2.08, SAT:6, BAT:3.845, RSSI:-65
[2025-11-07T04:56:19.114241] LAT:12.971589, LON:79.15569, ALT:307.9, SPD:1.65, SAT:7, BAT:3.871, RSSI:-66
[2025-11-07T04:56:20.192373] LAT:12.968376, LON:79.157079, ALT:305.1, SPD:0.95, SAT:9, BAT:3.845, RSSI:-72
[2025-11-07T04:56:21.648057] LAT:12.971597, LON:79.155696, ALT:311.6, SPD:1.54, SAT:8, BAT:3.871, RSSI:-52
[2025-11-07T04:56:22.700561] LAT:12.968366, LON:79.157077, ALT:308.5, SPD:0.84, SAT:5, BAT:3.845, RSSI:-65
[2025-11-07T04:56:24.159167] LAT:12.971604, LON:79.155703, ALT:305.5, SPD:0.73, SAT:8, BAT:3.871, RSSI:-50
[2025-11-07T04:56:25.225099] LAT:12.968356, LON:79.157076, ALT:308.9, SPD:0.57, SAT:5, BAT:3.844, RSSI:-60
[2025-11-07T04:56:26.668190] LAT:12.97161, LON:79.155711, ALT:312.6, SPD:2.43, SAT:7, BAT:3.871, RSSI:-47
[2025-11-07T04:56:27.744415] LAT:12.968346, LON:79.157077, ALT:310.3, SPD:0.98, SAT:9, BAT:3.844, RSSI:-64
[2025-11-07T04:56:29.179172] LAT:12.971615, LON:79.15572, ALT:307.9, SPD:1.86, SAT:8, BAT:3.87, RSSI:-60
[2025-11-07T04:56:30.260598] LAT:12.968336, LON:79.157078, ALT:307.4, SPD:2.44, SAT:6, BAT:3.844, RSSI:-61
[2025-11-07T04:56:31.690057] LAT:12.971619, LON:79.155729, ALT:305.6, SPD:2.23, SAT:9, BAT:3.87, RSSI:-49
[2025-11-07T04:56:32.770744] LAT:12.968326, LON:79.157078, ALT:311.0, SPD:0.65, SAT:8, BAT:3.844, RSSI:-46
[2025-11-07T04:56:34.202432] LAT:12.971623, LON:79.155738, ALT:308.8, SPD:2.42, SAT:6, BAT:3.87, RSSI:-66
[2025-11-07T04:56:35.286775] LAT:12.968316, LON:79.157078, ALT:314.8, SPD:1.11, SAT:6, BAT:3.844, RSSI:-64
[2025-11-07T04:56:36.713832] LAT:12.97163, LON:79.155745, ALT:310.9, SPD:0.91, SAT:7, BAT:3.87, RSSI:-61
[2025-11-07T04:56:37.806785] LAT:12.968306, LON:79.157079, ALT:307.4, SPD:0.74, SAT:5, BAT:3.843, RSSI:-46
[2025-11-07T04:56:39.259429] LAT:12.971633, LON:79.155754, ALT:309.3, SPD:0.95, SAT:5, BAT:3.87, RSSI:-53
[2025-11-07T04:56:40.315362] LAT:12.968296, LON:79.157082, ALT:308.8, SPD:1.4, SAT:8, BAT:3.843, RSSI:-45
[2025-11-07T04:56:41.769106] LAT:12.971632, LON:79.155764, ALT:307.8, SPD:0.99, SAT:7, BAT:3.869, RSSI:-45
[2025-11-07T04:56:42.825634] LAT:12.968287, LON:79.157084, ALT:307.5, SPD:2.1, SAT:7, BAT:3.843, RSSI:-45
[2025-11-07T04:56:44.281935] LAT:12.971626, LON:79.155772, ALT:310.0, SPD:1.94, SAT:6, BAT:3.869, RSSI:-58
[2025-11-07T04:56:45.337597] LAT:12.968277, LON:79.157083, ALT:307.2, SPD:0.51, SAT:9, BAT:3.843, RSSI:-69
[2025-11-07T04:56:46.793232] LAT:12.971625, LON:79.155782, ALT:312.3, SPD:1.96, SAT:7, BAT:3.869, RSSI:-65
[2025-11-07T04:56:47.852506] LAT:12.968268, LON:79.157077, ALT:311.9, SPD:2.32, SAT:6, BAT:3.843, RSSI:-59
[2025-11-07T04:56:49.308172] LAT:12.971626, LON:79.155792, ALT:307.4, SPD:2.49, SAT:6, BAT:3.869, RSSI:-74
[2025-11-07T04:56:50.360908] LAT:12.968259, LON:79.157076, ALT:305.0, SPD:1.17, SAT:5, BAT:3.842, RSSI:-64
[2025-11-07T04:56:51.818836] LAT:12.971626, LON:79.155802, ALT:314.5, SPD:1.42, SAT:9, BAT:3.868, RSSI:-48
[2025-11-07T04:56:52.869436] LAT:12.968249, LON:79.157079, ALT:314.0, SPD:0.94, SAT:6, BAT:3.842, RSSI:-52
[2025-11-07T04:56:54.330651] LAT:12.971631, LON:79.155811, ALT:306.5, SPD:1.9, SAT:9, BAT:3.868, RSSI:-52
[2025-11-07T04:56:55.383357] LAT:12.96824, LON:79.157082, ALT:307.0, SPD:0.72, SAT:6, BAT:3.842, RSSI:-70
[2025-11-07T04:56:56.861475] LAT:12.971639, LON:79.155817, ALT:311.8, SPD:0.74, SAT:6, BAT:3.868, RSSI:-50
[2025-11-07T04:56:57.915259] LAT:12.96823, LON:79.15708, ALT:311.5, SPD:2.19, SAT:7, BAT:3.842, RSSI:-68
[2025-11-07T04:57:00.036762] LAT:12.971646, LON:79.155824, ALT:311.6, SPD:1.59, SAT:6, BAT:3.868, RSSI:-68
[2025-11-07T04:57:00.450986] LAT:12.96822, LON:79.157082, ALT:313.7, SPD:0.91, SAT:5, BAT:3.842, RSSI:-64
[2025-11-07T04:57:02.544184] LAT:12.971655, LON:79.155828, ALT:308.1, SPD:2.14, SAT:8, BAT:3.868, RSSI:-52
[2025-11-07T04:57:02.958320] LAT:12.968211, LON:79.157087, ALT:312.8, SPD:1.56, SAT:7, BAT:3.841, RSSI:-70
[2025-11-07T04:57:05.052130] LAT:12.971665, LON:79.155829, ALT:313.3, SPD:2.15, SAT:9, BAT:3.867, RSSI:-72
[2025-11-07T04:57:05.473113] LAT:12.968202, LON:79.15709, ALT:314.2, SPD:1.67, SAT:9, BAT:3.841, RSSI:-74
[2025-11-07T04:57:07.561822] LAT:12.971673, LON:79.155835, ALT:309.8, SPD:1.46, SAT:5, BAT:3.867, RSSI:-45
[2025-11-07T04:57:07.986452] LAT:12.968192, LON:79.157089, ALT:307.7, SPD:1.84, SAT:8, BAT:3.841, RSSI:-48
[2025-11-07T04:57:10.105909] LAT:12.97168, LON:79.155842, ALT:310.2, SPD:1.57, SAT:9, BAT:3.867, RSSI:-56
[2025-11-07T04:57:10.497372] LAT:12.968182, LON:79.157092, ALT:310.7, SPD:2.15, SAT:5, BAT:3.841, RSSI:-64
[2025-11-07T04:57:12.623045] LAT:12.971688, LON:79.155848, ALT:308.0, SPD:1.03, SAT:8, BAT:3.867, RSSI:-75
[2025-11-07T04:57:13.008626] LAT:12.968173, LON:79.157094, ALT:308.9, SPD:0.9, SAT:7, BAT:3.841, RSSI:-45
[2025-11-07T04:57:15.135694] LAT:12.971695, LON:79.155856, ALT:308.2, SPD:0.98, SAT:6, BAT:3.867, RSSI:-60
[2025-11-07T04:57:15.519661] LAT:12.968163, LON:79.157097, ALT:311.2, SPD:0.76, SAT:5, BAT:3.841, RSSI:-74
[2025-11-07T04:57:17.646148] LAT:12.971701, LON:79.155863, ALT:310.3, SPD:1.35, SAT:7, BAT:3.866, RSSI:-69
[2025-11-07T04:57:18.031116] LAT:12.968153, LON:79.157098, ALT:308.6, SPD:0.75, SAT:9, BAT:3.84, RSSI:-51
[2025-11-07T04:57:20.155970] LAT:12.971707, LON:79.155871, ALT:314.2, SPD:0.76, SAT:8, BAT:3.866, RSSI:-68
[2025-11-07T04:57:20.540922] LAT:12.968144, LON:79.157104, ALT:311.4, SPD:1.51, SAT:7, BAT:3.84, RSSI:-69
[2025-11-07T04:57:22.669054] LAT:12.971714, LON:79.155878, ALT:312.0, SPD:1.68, SAT:9, BAT:3.866, RSSI:-57
[2025-11-07T04:57:23.050076] LAT:12.968139, LON:79.157112, ALT:306.3, SPD:2.03, SAT:7, BAT:3.84, RSSI:-64
[2025-11-07T04:57:25.237348] LAT:12.971721, LON:79.155886, ALT:313.0, SPD:1.91, SAT:8, BAT:3.866, RSSI:-58
[2025-11-07T04:57:25.560792] LAT:12.968137, LON:79.157122, ALT:308.5, SPD:2.18, SAT:7, BAT:3.84, RSSI:-72
[2025-11-07T04:57:27.748402] LAT:12.97173, LON:79.15589, ALT:312.6, SPD:2.06, SAT:5, BAT:3.866, RSSI:-60
[2025-11-07T04:57:28.074683] LAT:12.968132, LON:79.15713, ALT:305.9, SPD:1.64, SAT:8, BAT:3.84, RSSI:-59
[2025-11-07T04:57:30.261040] LAT:12.971736, LON:79.155898, ALT:310.2, SPD:0.82, SAT:9, BAT:3.865, RSSI:-73
[2025-11-07T04:57:30.590522] LAT:12.96813, LON:79.15714, ALT:314.3, SPD:1.08, SAT:8, BAT:3.839, RSSI:-74
[2025-11-07T04:57:32.775525] LAT:12.971745, LON:79.155902, ALT:310.7, SPD:0.97, SAT:9, BAT:3.865, RSSI:-59
[2025-11-07T04:57:33.104724] LAT:12.968126, LON:79.157149, ALT:311.2, SPD:1.23, SAT:9, BAT:3.839, RSSI:-65
[2025-11-07T04:57:35.288851] LAT:12.971753, LON:79.155908, ALT:308.7, SPD:2.31, SAT:9, BAT:3.865, RSSI:-74
[2025-11-07T04:57:35.620273] LAT:12.968119, LON:79.157157, ALT:307.7, SPD:0.95, SAT:9, BAT:3.839, RSSI:-64
